Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Trading name,Business address,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,Longitude,Latitude,location
2008,42,105950,105950,520-536 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Salto Cafe & Bistro,"Shop 9, 532 Little Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,15,144.9571099548624,-37.816879746249995,"-37.816879746249995, 144.9571099548624"
2008,42,105950,105950,520-536 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Exchange Gourmet,"Shop 3, 530-536 Little Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,42,144.9571099548624,-37.816879746249995,"-37.816879746249995, 144.9571099548624"
2008,42,105950,105950,520-536 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Bambini Barrista,"Shop 7, 530 Little Collins Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Outdoor,14,144.9571099548624,-37.816879746249995,"-37.816879746249995, 144.9571099548624"
2008,43,101152,101152,457-471 Bourke Street MELBOURNE 3000,Melbourne (CBD),Cafe Felice,"Part Ground , 461 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,45,144.9601728802,-37.815491932526555,"-37.815491932526555, 144.9601728802"
2008,43,101154,101154,483-501 Bourke Street MELBOURNE 3000,Melbourne (CBD),Peter Piper Pickles,458-501 Bourke Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,15,144.95958443725,-37.81588561771079,"-37.81588561771079, 144.95958443725"
2008,43,105953,105953,430-436 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Cafe Vue,"Suite 1, Ground 0, 430 Little Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,42,144.9601098031,-37.81596941026595,"-37.81596941026595, 144.9601098031"
2008,43,108070,108070,449-455 Bourke Street MELBOURNE 3000,Melbourne (CBD),Hudsons Coffee,"Part Ground , 455 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,6,144.96050735024653,-37.8152720475,"-37.8152720475, 144.96050735024653"
2008,44,597186,101146,385 Bourke Street MELBOURNE 3000,Melbourne (CBD),Basso,"Shop 16, 385 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,30,144.9629215498,-37.81492943624281,"-37.81492943624281, 144.9629215498"
2008,44,597186,101146,385 Bourke Street MELBOURNE 3000,Melbourne (CBD),Blahnik,"Shop , 385 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,20,144.9629215498,-37.81492943624281,"-37.81492943624281, 144.9629215498"
2008,44,101147,101147,393-403 Bourke Street MELBOURNE 3000,Melbourne (CBD),Shuji Sushi,"Shop 13, 399-403 Bourke Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,32,144.96219574505,-37.81513770291755,"-37.81513770291755, 144.96219574505"
2008,44,101147,101147,393-403 Bourke Street MELBOURNE 3000,Melbourne (CBD),Sarpinos Pizzeria,Part 399 Bourke Street MELBOURNE 3000,4512,Takeaway Food Services,Seats - Indoor,22,144.96219574505,-37.81513770291755,"-37.81513770291755, 144.96219574505"
2008,44,101147,101147,393-403 Bourke Street MELBOURNE 3000,Melbourne (CBD),Lily,Bourke Street MELBOURNE 3000,4512,Takeaway Food Services,Seats - Indoor,12,144.96219574505,-37.81513770291755,"-37.81513770291755, 144.96219574505"
2008,44,105956,105956,384-390 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Octane Espresso,5 Little Collins Street MELBOURNE 3000,4512,Takeaway Food Services,Seats - Outdoor,9,144.96173823575,-37.81560648640891,"-37.81560648640891, 144.96173823575"
2008,44,105956,105956,384-390 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Octane Espresso,5 Little Collins Street MELBOURNE 3000,4512,Takeaway Food Services,Seats - Indoor,16,144.96173823575,-37.81560648640891,"-37.81560648640891, 144.96173823575"
2008,44,108109,108109,148-156 Queen Street MELBOURNE 3000,Melbourne (CBD),Bare Pear,"Part LwrGround , 148 Queen Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,19,144.96116731102785,-37.81509144175,"-37.81509144175, 144.96116731102785"
2008,44,108110,108110,128-146 Queen Street MELBOURNE 3000,Melbourne (CBD),J & Ty Cafe,"Part Ground , 140 Queen Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,100,144.96117591175,-37.81538952586352,"-37.81538952586352, 144.96117591175"
2008,45,101140,101140,283-297 Bourke Street MELBOURNE 3000,Melbourne (CBD),The Pancake Parlour,"Shop 7, Basement , 283-297 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,250,144.96522335240002,-37.81420578559377,"-37.81420578559377, 144.96522335240002"
2008,45,101142,101142,309-325 Bourke Street MELBOURNE 3000,Melbourne (CBD),Riva Bar Cafe,"Shop 9, 309-325 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,25,144.9645315546,-37.81445727726455,"-37.81445727726455, 144.9645315546"
2008,45,101142,101142,309-325 Bourke Street MELBOURNE 3000,Melbourne (CBD),Sushi Monger,"Shop 17, 309-325 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,12,144.9645315546,-37.81445727726455,"-37.81445727726455, 144.9645315546"
2008,45,101142,101142,309-325 Bourke Street MELBOURNE 3000,Melbourne (CBD),The Cultured Salad,"Shop 30, 309-325 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,84,144.9645315546,-37.81445727726455,"-37.81445727726455, 144.9645315546"
2008,45,101142,101142,309-325 Bourke Street MELBOURNE 3000,Melbourne (CBD),Tokio Japanese Take Away,"Shop 16, 309-325 Bourke Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Outdoor,12,144.9645315546,-37.81445727726455,"-37.81445727726455, 144.9645315546"
2008,45,101144,101144,331-339 Bourke Street MELBOURNE 3000,Melbourne (CBD),Cafe E Torta,Bourke Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,12,144.96396406095,-37.81438773833345,"-37.81438773833345, 144.96396406095"
2008,45,101144,101144,331-339 Bourke Street MELBOURNE 3000,Melbourne (CBD),Cafe E Torta,Bourke Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,20,144.96396406095,-37.81438773833345,"-37.81438773833345, 144.96396406095"
2008,45,101145,101145,341-357 Bourke Street MELBOURNE 3000,Melbourne (CBD),McDonald's,"Unit 3, Basement , 341-357 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,122,144.96366205593984,-37.814433324099994,"-37.814433324099994, 144.96366205593984"
2008,45,101145,101145,341-357 Bourke Street MELBOURNE 3000,Melbourne (CBD),Melbourne Bar & Bistro,"Unit 1, Basement , 168 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,120,144.96366205593984,-37.814433324099994,"-37.814433324099994, 144.96366205593984"
2008,45,101145,101145,341-357 Bourke Street MELBOURNE 3000,Melbourne (CBD),Red Rooster,"Unit 2, Basement , 341-357 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,56,144.96366205593984,-37.814433324099994,"-37.814433324099994, 144.96366205593984"
2008,45,103315,103315,136-140 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Healthy Appetite,136 Elizabeth Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,40,144.9637417597656,-37.8148425582,"-37.8148425582, 144.9637417597656"
2008,45,105960,105960,318-322 Little Collins Street MELBOURNE 3000,Melbourne (CBD),The Chocolait Hub,"Shop 9, 318-322 Little Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,25,144.964007269,-37.81488098496023,"-37.81488098496023, 144.964007269"
2008,45,105961,105961,304-306 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Gordons Cafe & Bar,"Shop 5, 306 Little Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,10,144.96434793465,-37.814728682650305,"-37.814728682650305, 144.96434793465"
2008,45,105961,105961,304-306 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Laurent-Boulangerie Patisserie,306 Little Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,80,144.96434793465,-37.814728682650305,"-37.814728682650305, 144.96434793465"
2008,45,105961,105961,304-306 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Laurent-Boulangerie Patisserie,306 Little Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,16,144.96434793465,-37.814728682650305,"-37.814728682650305, 144.96434793465"
2008,45,105961,105961,304-306 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Little Big Harvest,"Kiosk , 306-306 Little Collins Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,4,144.96434793465,-37.814728682650305,"-37.814728682650305, 144.96434793465"
2008,45,109275,109275,145 Swanston Street MELBOURNE 3000,Melbourne (CBD),Golden Tower Restaurant,145 Swanston Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,70,144.9656994060368,-37.8143354584,"-37.8143354584, 144.9656994060368"
2008,45,109277,109277,149-153 Swanston Street MELBOURNE 3000,Melbourne (CBD),Elounge Internet & Network Games,Over 149-153 Swanston Street MELBOURNE 3000,5910,Internet Service Providers and Web Search Portals,Seats - Indoor,45,144.9656500380266,-37.814224059599994,"-37.814224059599994, 144.9656500380266"
2008,46,101130,101130,193-199 Bourke Street MELBOURNE 3000,Melbourne (CBD),The Carlton Hotel,"Floor 1, 193-199 Bourke Street MELBOURNE 3000",4520,"Pubs, Taverns and Bars",Seats - Indoor,80,144.96764570815,-37.813204415766194,"-37.813204415766194, 144.96764570815"
2008,46,101134,101134,219-225 Bourke Street MELBOURNE 3000,Melbourne (CBD),Sweet Mama's Cafe,"Part Ground , 225 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,6,144.9670993226,-37.81346496742536,"-37.81346496742536, 144.9670993226"
2008,46,101137,101137,235-251 Bourke Street MELBOURNE 3000,Melbourne (CBD),Nusantara,"Shop 27, 239-251 Bourke Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,16,144.966619556,-37.81373785320775,"-37.81373785320775, 144.966619556"
2008,46,105964,105964,188-194 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Sarti Restaurant & Bar,6 Little Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,50,144.96758116815,-37.81390744958884,"-37.81390744958884, 144.96758116815"
2008,46,105965,105965,166-186 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Il Bacaro Cucina E Bar,168-170 Little Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,50,144.9678661138734,-37.813774223349995,"-37.813774223349995, 144.9678661138734"
2008,46,108536,108536,115-127 Russell Street MELBOURNE 3000,Melbourne (CBD),Portland Hotel,115-127 Russell Street MELBOURNE 3000,4520,"Pubs, Taverns and Bars",Seats - Indoor,100,144.96819976865,-37.813663745095965,"-37.813663745095965, 144.96819976865"
2008,46,109412,109412,148 Swanston Street MELBOURNE 3000,Melbourne (CBD),Sushi Sushi (Melbourne) Pty Ltd,148 Swanston Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,30,144.9662197880154,-37.81412791285,"-37.81412791285, 144.9662197880154"
2008,47,101119,101119,137-141 Bourke Street MELBOURNE 3000,Melbourne (CBD),Centro Citta Restaurant,141 Bourke Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,100,144.9691673204,-37.81279275616646,"-37.81279275616646, 144.9691673204"
2008,47,101126,101126,173-175 Bourke Street MELBOURNE 3000,Melbourne (CBD),Edoya Japanese Restaurant,"Ground , 138-144 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,40,144.96841699965,-37.812988964890835,"-37.812988964890835, 144.96841699965"
2008,47,602997,103597,113-149 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Urban Deli,"Shop 8, 121-149 Exhibition Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,50,144.97010937518988,-37.8128141918,"-37.8128141918, 144.97010937518988"
2008,47,602997,103597,113-149 Exhibition Street MELBOURNE 3000,Melbourne (CBD),ES-X Cafe,"Shop 1, 121-149 Exhibition Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,16,144.97010937518988,-37.8128141918,"-37.8128141918, 144.97010937518988"
2008,47,108591,108591,114-120 Russell Street MELBOURNE 3000,Melbourne (CBD),Postal Hall,116 Russell Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,35,144.96902133147304,-37.81349217105,"-37.81349217105, 144.96902133147304"
2008,48,101109,101109,39-43 Bourke Street MELBOURNE 3000,Melbourne (CBD),Lanes Edge,39 Bourke Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,16,144.9720458114,-37.811935677628014,"-37.811935677628014, 144.9720458114"
2008,48,101110,101110,45-49 Bourke Street MELBOURNE 3000,Melbourne (CBD),Twentyseconds Cafe,49 Bourke Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,15,144.97190617680002,-37.811974367566165,"-37.811974367566165, 144.97190617680002"
2008,48,101110,101110,45-49 Bourke Street MELBOURNE 3000,Melbourne (CBD),Twentyseconds Cafe,49 Bourke Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,44,144.97190617680002,-37.811974367566165,"-37.811974367566165, 144.97190617680002"
2008,48,101111,101111,51 Bourke Street MELBOURNE 3000,Melbourne (CBD),The Mess Hall,51 Bourke Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,38,144.9717964586,-37.812006173095455,"-37.812006173095455, 144.9717964586"
2008,48,101113,101113,59-63 Bourke Street MELBOURNE 3000,Melbourne (CBD),Madam Brussels,"Floor 3, 59-63 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,50,144.9715577236,-37.81210627199973,"-37.81210627199973, 144.9715577236"
2008,48,101113,101113,59-63 Bourke Street MELBOURNE 3000,Melbourne (CBD),Spaghetti Tree,"Ground , 59-63 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,330,144.9715577236,-37.81210627199973,"-37.81210627199973, 144.9715577236"
2008,48,101116,101116,79-85 Bourke Street MELBOURNE 3000,Melbourne (CBD),Nando's Bourke Place,"Ground , 79-85 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,99,144.9710397358,-37.81218018321128,"-37.81218018321128, 144.9710397358"
2008,48,101117,101117,87-91 Bourke Street MELBOURNE 3000,Melbourne (CBD),Panini Bar,150-91 Bourke Street MELBOURNE 3000,4512,Takeaway Food Services,Seats - Indoor,12,144.9709013975,-37.81223436918277,"-37.81223436918277, 144.9709013975"
2008,48,105967,105967,68-70 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Pony,68-70 Little Collins Street MELBOURNE 3000,4520,"Pubs, Taverns and Bars",Seats - Indoor,50,144.97133106450002,-37.81284125336026,"-37.81284125336026, 144.97133106450002"
2008,48,106559,106559,20 Meyers Place MELBOURNE 3000,Melbourne (CBD),Waiters Restaurant,"Floor 1, 20 Meyers Place MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,55,144.97235045977862,-37.81207813045,"-37.81207813045, 144.97235045977862"
2008,48,106559,106559,20 Meyers Place MELBOURNE 3000,Melbourne (CBD),Meyers Place Bar,"Ground , 20 Meyers Place MELBOURNE 3000",4520,"Pubs, Taverns and Bars",Seats - Indoor,50,144.97235045977862,-37.81207813045,"-37.81207813045, 144.97235045977862"
2008,48,108983,108983,103-137 Spring Street MELBOURNE 3000,Melbourne (CBD),Windsor Hotel,103-137 Spring Street MELBOURNE 3000,4400,Accommodation,Seats - Indoor,100,144.97292358549998,-37.81199456578505,"-37.81199456578505, 144.97292358549998"
2008,51,101169,101169,636-638 Bourke Street MELBOURNE 3000,Melbourne (CBD),Alto Hotel On Bourke,636-638 Bourke Street MELBOURNE 3000,4400,Accommodation,Seats - Indoor,30,144.9547129169,-37.816282973613504,"-37.816282973613504, 144.9547129169"
2008,51,101171,101171,612-620 Bourke Street MELBOURNE 3000,Melbourne (CBD),Hudson's Coffee,"Part Ground , 620 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,38,144.95532583941582,-37.8162289922,"-37.8162289922, 144.95532583941582"
2008,51,101171,101171,612-620 Bourke Street MELBOURNE 3000,Melbourne (CBD),Hudson's Coffee,"Part Ground , 620 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,4,144.95532583941582,-37.8162289922,"-37.8162289922, 144.95532583941582"
2008,51,105300,105300,171-173 King Street MELBOURNE 3000,Melbourne (CBD),Healthy Delights Cafe,"Ground , 173 King Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,6,144.9552609367651,-37.8160846478,"-37.8160846478, 144.9552609367651"
2008,51,105301,105301,175-177 King Street MELBOURNE 3000,Melbourne (CBD),Subway King Street,"Part Ground , 175-177 King Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Outdoor,6,144.95523196723929,-37.81602501905,"-37.81602501905, 144.95523196723929"
2008,51,105301,105301,175-177 King Street MELBOURNE 3000,Melbourne (CBD),Subway King Street,"Part Ground , 175-177 King Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,16,144.95523196723929,-37.81602501905,"-37.81602501905, 144.95523196723929"
2008,51,105303,105303,181-183 King Street MELBOURNE 3000,Melbourne (CBD),Melbourne Pizza Bar,"Ground , 181-183 King Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,36,144.95517418563793,-37.8158984386,"-37.8158984386, 144.95517418563793"
2008,51,105304,105304,185 King Street MELBOURNE 3000,Melbourne (CBD),King Jons,185 King Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,6,144.95515041128772,-37.8158411464,"-37.8158411464, 144.95515041128772"
2008,51,105305,105305,187 King Street MELBOURNE 3000,Melbourne (CBD),Hanabishi Japanese Restaurant,187 King Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,100,144.95512427603535,-37.81579108135,"-37.81579108135, 144.95512427603535"
2008,51,558316,558316,654-670 Bourke Street MELBOURNE 3000,Melbourne (CBD),Langleys,670 Bourke Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,6,144.95403695894998,-37.816270271117986,"-37.816270271117986, 144.95403695894998"
2008,52,101172,101172,578-606 Bourke Street MELBOURNE 3000,Melbourne (CBD),Espresso Nova,600 Bourke Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,80,144.95613868610002,-37.815676165466634,"-37.815676165466634, 144.95613868610002"
2008,52,105389,105389,184 King Street MELBOURNE 3000,Melbourne (CBD),BBNT,184 King Street MELBOURNE 3000,4512,Takeaway Food Services,Seats - Outdoor,20,144.9557168617107,-37.8157163227,"-37.8157163227, 144.9557168617107"
2008,53,101175,101175,516-526 Bourke Street MELBOURNE 3000,Melbourne (CBD),Bluestones 520 Cafe,"Unit 3, Ground , 516-526 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,67,144.9583892685,-37.81527042392227,"-37.81527042392227, 144.9583892685"
2008,53,101177,101177,486-492 Bourke Street MELBOURNE 3000,Melbourne (CBD),Cafe Euro Food & Wine Bar,"Ground , 492 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,119,144.9591968776,-37.81499855870007,"-37.81499855870007, 144.9591968776"
2008,53,101178,101178,482-484 Bourke Street MELBOURNE 3000,Melbourne (CBD),Original Sushi,"Ground , 482 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,25,144.9593795259,-37.81509065016413,"-37.81509065016413, 144.9593795259"
2008,53,101179,101179,480 Bourke Street MELBOURNE 3000,Melbourne (CBD),CBD Bakery,"Ground , 480 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,32,144.95946412389998,-37.81506556159312,"-37.81506556159312, 144.95946412389998"
2008,53,101180,101180,472-478 Bourke Street MELBOURNE 3000,Melbourne (CBD),Donatos Licensed Cafe Restaurant,"Ground , 472 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,16,144.9595996598,-37.81486039866127,"-37.81486039866127, 144.9595996598"
2008,53,105855,105855,459-475 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Eighth Spice,"Shop 1, Ground , 471 Little Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,20,144.95904148965002,-37.814589268944175,"-37.814589268944175, 144.95904148965002"
2008,53,108071,108071,155-161 Queen Street MELBOURNE 3000,Melbourne (CBD),Platters On Queen,"Part Ground , 155 Queen Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,9,144.96030728078233,-37.81485871445,"-37.81485871445, 144.96030728078233"
2008,53,108072,108072,163-173 Queen Street MELBOURNE 3000,Melbourne (CBD),Subway,"Ground , 173-173 Queen Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,34,144.9602241983457,-37.8146798101,"-37.8146798101, 144.9602241983457"
2008,53,108074,108074,185-199 Queen Street MELBOURNE 3000,Melbourne (CBD),Bluebag,429 Queen Street MELBOURNE 3000,4512,Takeaway Food Services,Seats - Indoor,22,144.95996879849383,-37.8142863051,"-37.8142863051, 144.95996879849383"
2008,53,110144,110144,178-188 William Street MELBOURNE 3000,Melbourne (CBD),Illia Cafe,"Ground , 180 William Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,60,144.95808763125186,-37.81476817115,"-37.81476817115, 144.95808763125186"
