lifespan_numeric,industry_cafe,log_seats,outdoor_seating,mixed_seating,same_ind,other_ind,on_best_street,on_worst_street,clue_melbourne__cbd_,clue_carlton,clue_docklands,clue_southbank,clue_north_melbourne,clue_west_melbourne__residential_,clue_east_melbourne,clue_parkville,clue_melbourne__remainder_,clue_kensington,property_competition
2,1,4.543294782270004,0,1,13,14,0,0,0,0,0,0,0,0,0,1,0,0,17
6,1,4.795790545596741,0,1,9,10,0,0,0,0,0,0,0,0,0,1,0,0,12
3,0,1.791759469228055,0,0,4,5,0,0,0,0,0,0,0,0,0,1,0,0,9
14,1,3.1354942159291497,0,0,4,5,0,0,0,0,0,0,0,0,0,1,0,0,9
2,0,2.833213344056216,1,0,13,14,0,0,0,0,0,0,0,0,0,1,0,0,17
14,0,3.044522437723423,0,0,4,5,0,0,0,0,0,0,0,0,0,1,0,0,9
14,0,3.828641396489095,0,1,4,5,0,0,0,0,0,0,0,0,0,1,0,0,9
11,0,2.833213344056216,0,1,8,6,0,0,0,0,0,0,0,0,0,1,0,0,8
6,1,3.4965075614664802,1,0,9,10,0,0,0,0,0,0,0,0,0,1,0,0,12
7,0,2.1972245773362196,1,0,8,6,0,0,0,0,0,0,0,0,0,1,0,0,8
9,1,3.6109179126442243,0,1,6,9,0,0,0,0,0,0,0,0,0,1,0,0,8
14,0,2.1972245773362196,1,0,4,5,0,0,0,0,0,0,0,0,0,1,0,0,9
6,1,4.709530201312334,0,1,9,10,0,0,0,0,0,0,0,0,0,1,0,0,12
2,1,3.8918202981106265,0,0,13,14,0,0,0,0,0,0,0,0,0,1,0,0,17
7,0,3.258096538021482,0,0,3,19,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,5.220355825078324,0,1,106,16,0,0,0,1,0,0,0,0,0,0,0,0,0
18,1,4.762173934797756,0,0,43,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4,1,3.970291913552122,0,1,135,19,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.970291913552122,0,1,114,17,0,0,1,0,0,0,0,0,0,0,0,0,0
11,0,2.302585092994046,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1,0,2.5649493574615367,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,0,2.5649493574615367,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1
18,0,1.9459101490553132,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12,1,4.31748811353631,0,1,57,10,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,4.3694478524670215,0,1,175,52,0,0,1,0,0,0,0,0,0,0,0,0,0
22,1,4.875197323201151,0,1,54,10,0,0,1,0,0,0,0,0,0,0,0,0,0
11,1,3.8501476017100584,0,1,144,41,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1,4.204692619390966,0,1,190,55,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,3.5553480614894135,0,1,119,34,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,2.9444389791664403,0,1,15,75,0,0,1,0,0,0,0,0,0,0,0,0,0
12,1,4.727387818712341,0,1,67,17,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.394449154672439,0,0,49,11,0,0,1,0,0,0,0,0,0,0,0,0,0
17,1,4.61512051684126,0,1,112,24,0,0,1,0,0,0,0,0,0,0,0,0,0
5,1,5.017279836814924,0,1,54,10,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.875197323201151,0,1,113,25,0,0,1,0,0,0,0,0,0,0,0,0,0
3,1,4.976733742420574,0,1,137,31,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,2.6390573296152584,0,1,17,121,0,1,1,0,0,0,0,0,0,0,0,0,2
5,1,3.58351893845611,0,0,55,5,0,1,1,0,0,0,0,0,0,0,0,0,1
12,1,3.8066624897703196,0,0,55,5,0,1,1,0,0,0,0,0,0,0,0,0,1
2,1,3.6375861597263857,0,1,160,25,0,1,1,0,0,0,0,0,0,0,0,0,2
2,1,3.8066624897703196,0,1,139,24,0,1,1,0,0,0,0,0,0,0,0,0,2
4,0,3.2188758248682006,0,1,27,185,0,1,1,0,0,0,0,0,0,0,0,0,2
2,0,2.833213344056216,0,1,23,140,0,1,1,0,0,0,0,0,0,0,0,0,2
3,1,3.4657359027997265,0,1,101,14,0,1,1,0,0,0,0,0,0,0,0,0,1
2,0,3.2188758248682006,0,1,24,161,0,1,1,0,0,0,0,0,0,0,0,0,2
2,1,3.4965075614664802,0,1,120,18,0,1,1,0,0,0,0,0,0,0,0,0,2
11,1,3.8501476017100584,0,1,104,21,0,1,1,0,0,0,0,0,0,0,0,0,1
3,0,2.833213344056216,0,1,20,105,0,1,1,0,0,0,0,0,0,0,0,0,1
4,1,3.6109179126442243,0,1,67,11,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,4.532599493153256,0,1,215,47,0,0,1,0,0,0,0,0,0,0,0,0,1
7,1,4.532599493153256,0,1,136,28,0,0,1,0,0,0,0,0,0,0,0,0,1
3,1,4.532599493153256,0,1,54,10,0,0,1,0,0,0,0,0,0,0,0,0,0
17,1,4.574710978503383,0,1,88,17,0,0,1,0,0,0,0,0,0,0,0,0,0
5,1,4.663439094112067,0,1,51,10,0,0,1,0,0,0,0,0,0,0,0,0,0
15,1,4.605170185988092,0,1,137,30,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.672828834461906,0,1,111,25,0,0,1,0,0,0,0,0,0,0,0,0,0
18,1,3.9318256327243257,0,1,69,15,0,0,1,0,0,0,0,0,0,0,0,0,0
12,1,4.795790545596741,0,1,49,11,0,0,1,0,0,0,0,0,0,0,0,0,1
7,1,4.330733340286331,0,1,49,11,0,0,1,0,0,0,0,0,0,0,0,0,1
5,0,2.9444389791664403,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0
9,0,3.044522437723423,0,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,4.574710978503383,0,0,89,3,0,1,1,0,0,0,0,0,0,0,0,0,0
8,1,4.110873864173311,0,0,118,7,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,4.394449154672439,0,0,84,3,0,1,1,0,0,0,0,0,0,0,0,0,0
8,1,4.394449154672439,0,0,113,6,0,1,1,0,0,0,0,0,0,0,0,0,0
4,1,4.394449154672439,0,0,215,31,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,2.5649493574615367,0,0,30,219,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,4.61512051684126,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.8501476017100584,0,1,56,5,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.219507705176107,0,1,7,7,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1,4.2626798770413155,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4,1,4.2626798770413155,0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6,1,3.4011973816621555,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,1,4.23410650459726,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,3.713572066704308,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0,2.3978952727983707,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,3.4339872044851463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,2.995732273553991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,4.394449154672439,0,0,24,4,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1,3.9318256327243257,0,1,28,5,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.4965075614664802,0,1,52,13,0,0,1,0,0,0,0,0,0,0,0,0,0
3,1,3.8066624897703196,0,1,70,19,0,0,1,0,0,0,0,0,0,0,0,0,0
20,0,3.1354942159291497,0,1,7,35,0,0,1,0,0,0,0,0,0,0,0,0,0
13,1,4.564348191467836,0,0,27,5,0,0,1,0,0,0,0,0,0,0,0,0,0
7,1,4.143134726391533,0,0,91,18,0,0,1,0,0,0,0,0,0,0,0,0,0
13,1,3.8918202981106265,0,1,26,5,0,0,1,0,0,0,0,0,0,0,0,0,0
22,1,4.02535169073515,0,1,26,5,0,0,1,0,0,0,0,0,0,0,0,0,0
20,1,4.2626798770413155,0,0,26,5,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1,3.4339872044851463,0,0,30,6,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.8501476017100584,0,0,25,3,0,0,1,0,0,0,0,0,0,0,0,0,0
7,1,4.330733340286331,0,0,61,13,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1,4.795790545596741,0,0,23,3,0,0,1,0,0,0,0,0,0,0,0,0,0
5,1,4.330733340286331,0,0,88,15,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.61512051684126,0,1,22,3,0,0,1,0,0,0,0,0,0,0,0,0,0
19,0,2.1972245773362196,0,1,2,23,0,0,1,0,0,0,0,0,0,0,0,0,1
20,1,3.6635616461296463,0,0,22,3,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,4.394449154672439,0,0,29,5,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.477336814478207,0,1,38,10,0,0,1,0,0,0,0,0,0,0,0,0,0
5,1,4.499809670330265,0,1,57,12,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,4.110873864173311,0,0,112,22,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,2.70805020110221,0,0,8,60,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,3.2188758248682006,0,0,140,24,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0,2.70805020110221,0,0,13,80,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1,2.833213344056216,0,0,29,4,0,0,1,0,0,0,0,0,0,0,0,0,0
6,0,2.70805020110221,0,0,15,95,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.58351893845611,0,0,96,16,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.4339872044851463,0,0,37,5,0,0,0,0,0,0,0,1,0,0,0,0,0
7,1,3.8918202981106265,0,1,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,1,4.110873864173311,0,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,0,2.3978952727983707,0,0,1,22,0,0,0,0,0,0,0,1,0,0,0,0,2
4,1,2.9444389791664403,0,0,23,2,0,0,0,0,0,0,0,1,0,0,0,0,2
2,1,2.995732273553991,0,0,25,2,0,0,0,0,0,0,0,1,0,0,0,0,2
4,1,3.4965075614664802,0,1,21,2,0,0,0,0,0,0,0,1,0,0,0,0,2
4,1,3.8918202981106265,0,1,15,2,0,0,0,0,0,0,0,1,0,0,0,0,0
5,1,3.5553480614894135,0,1,9,3,0,0,0,0,0,0,0,1,0,0,0,0,0
14,1,3.1354942159291497,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17,1,3.044522437723423,0,0,21,2,0,0,1,0,0,0,0,0,0,0,0,0,0
17,1,3.713572066704308,0,1,22,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.713572066704308,0,0,114,21,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,4.418840607796598,0,1,22,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.2188758248682006,0,0,145,25,0,0,1,0,0,0,0,0,0,0,0,0,2
2,1,3.2188758248682006,0,0,126,22,0,0,1,0,0,0,0,0,0,0,0,0,3
5,1,3.713572066704308,0,1,87,14,0,0,1,0,0,0,0,0,0,0,0,0,3
11,1,3.4965075614664802,0,1,87,14,0,0,1,0,0,0,0,0,0,0,0,0,3
1,1,3.2188758248682006,0,0,153,26,0,0,1,0,0,0,0,0,0,0,0,0,2
5,1,3.7612001156935624,0,1,66,9,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0,2.772588722239781,0,0,13,88,0,0,1,0,0,0,0,0,0,0,0,0,3
4,0,3.2188758248682006,0,1,18,116,0,0,1,0,0,0,0,0,0,0,0,0,2
2,1,3.5553480614894135,0,1,103,17,0,0,1,0,0,0,0,0,0,0,0,0,2
6,1,4.394449154672439,0,0,30,5,0,0,1,0,0,0,0,0,0,0,0,0,0
5,1,4.709530201312334,0,0,84,21,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.394449154672439,0,0,59,14,0,0,1,0,0,0,0,0,0,0,0,0,0
3,1,3.713572066704308,0,0,162,39,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.07753744390572,0,1,59,14,0,0,1,0,0,0,0,0,0,0,0,0,0
12,1,4.48863636973214,0,1,83,21,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1,3.9318256327243257,0,0,29,5,0,0,1,0,0,0,0,0,0,0,0,0,0
9,1,4.110873864173311,0,1,110,24,0,0,1,0,0,0,0,0,0,0,0,0,0
5,1,4.51085950651685,0,1,60,14,0,0,1,0,0,0,0,0,0,0,0,0,0
14,1,4.584967478670572,0,1,74,20,0,0,1,0,0,0,0,0,0,0,0,0,0
4,0,3.044522437723423,1,0,11,41,0,0,1,0,0,0,0,0,0,0,0,0,0
9,0,3.2188758248682006,0,1,20,79,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.4339872044851463,0,1,114,35,0,0,1,0,0,0,0,0,0,0,0,0,1
6,0,3.367295829986474,0,0,8,41,0,0,1,0,0,0,0,0,0,0,0,0,1
4,1,3.5553480614894135,0,0,40,9,0,0,1,0,0,0,0,0,0,0,0,0,1
8,1,4.394449154672439,0,0,92,28,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,4.48863636973214,0,1,92,28,0,0,1,0,0,0,0,0,0,0,0,0,1
3,1,4.330733340286331,0,0,66,23,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.330733340286331,0,0,101,33,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,4.442651256490317,0,1,35,8,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.442651256490317,0,1,27,4,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.330733340286331,0,0,79,26,0,0,1,0,0,0,0,0,0,0,0,0,0
7,1,4.795790545596741,0,1,53,14,0,0,1,0,0,0,0,0,0,0,0,0,1
5,1,5.424950017481403,0,1,53,14,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,4.174387269895637,0,1,23,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.330733340286331,0,1,32,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,4.61512051684126,0,0,29,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4.718498871295094,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,5.25227342804663,0,1,75,18,0,0,1,0,0,0,0,0,0,0,0,0,0
14,1,4.795790545596741,0,0,47,7,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1,4.844187086458591,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,1,4.394449154672439,0,0,62,12,0,0,1,0,0,0,0,0,0,0,0,0,1
14,0,3.1354942159291497,0,0,3,42,0,0,1,0,0,0,0,0,0,0,0,0,0
5,1,4.2626798770413155,0,0,65,21,0,0,1,0,0,0,0,0,0,0,0,0,0
15,1,3.4965075614664802,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.091042453358316,0,0,25,2,0,0,1,0,0,0,0,0,0,0,0,0,1
19,1,3.2188758248682006,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,3.2188758248682006,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0
18,1,4.110873864173311,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,1,4.04305126783455,0,0,49,12,0,0,1,0,0,0,0,0,0,0,0,0,2
9,0,2.5649493574615367,0,0,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0
7,1,4.110873864173311,0,0,36,9,0,0,1,0,0,0,0,0,0,0,0,0,2
6,1,3.8066624897703196,0,0,36,9,0,0,1,0,0,0,0,0,0,0,0,0,2
2,0,3.044522437723423,0,1,8,48,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,3.258096538021482,0,1,9,55,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.9318256327243257,0,0,136,44,0,0,1,0,0,0,0,0,0,0,0,0,0
3,1,4.07753744390572,0,1,113,33,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,4.343805421853684,0,1,66,16,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.332204510175204,0,0,126,18,0,0,1,0,0,0,0,0,0,0,0,0,0
8,1,3.9318256327243257,0,1,72,10,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,3.367295829986474,0,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,3.5553480614894135,0,1,31,2,0,0,1,0,0,0,0,0,0,0,0,0,0
13,1,3.713572066704308,0,0,38,4,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0,1.9459101490553132,0,1,6,61,0,0,1,0,0,0,0,0,0,0,0,0,1
3,1,4.343805421853684,0,1,56,7,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,4.61512051684126,0,0,39,4,0,0,1,0,0,0,0,0,0,0,0,0,1
7,1,4.709530201312334,0,1,80,10,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,4.02535169073515,0,1,47,5,0,0,1,0,0,0,0,0,0,0,0,0,1
14,1,4.875197323201151,0,0,47,5,0,0,1,0,0,0,0,0,0,0,0,0,1
6,1,5.517452896464707,0,1,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,1,4.61512051684126,0,1,21,3,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1,5.198497031265826,0,1,70,14,0,0,1,0,0,0,0,0,0,0,0,0,0
22,1,4.74493212836325,0,1,22,3,0,0,1,0,0,0,0,0,0,0,0,0,0
14,1,3.4965075614664802,0,0,59,13,0,0,1,0,0,0,0,0,0,0,0,0,0
11,1,4.605170185988092,0,1,33,4,0,0,1,0,0,0,0,0,0,0,0,0,1
4,1,4.51085950651685,0,1,21,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,4.394449154672439,0,0,24,4,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,3.6635616461296463,0,1,86,20,0,0,1,0,0,0,0,0,0,0,0,0,2
14,1,3.6635616461296463,0,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,4.48863636973214,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,0,2.3978952727983707,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0
3,1,3.7376696182833684,0,0,83,10,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.713572066704308,0,0,32,2,0,0,1,0,0,0,0,0,0,0,0,0,0
9,1,3.713572066704308,0,0,39,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3.9318256327243257,0,0,58,5,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,3.970291913552122,0,0,85,10,0,0,1,0,0,0,0,0,0,0,0,0,1
4,1,3.9318256327243257,0,0,72,8,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,3.970291913552122,0,0,103,12,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,3.5263605246161616,0,0,118,14,0,0,1,0,0,0,0,0,0,0,0,0,1
11,1,3.828641396489095,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9,1,3.7612001156935624,0,1,40,2,0,0,1,0,0,0,0,0,0,0,0,0,1
6,1,3.713572066704308,0,1,17,0,0,0,1,0,0,0,0,0,0,0,0,0,1
22,1,3.713572066704308,0,1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1,3.4011973816621555,0,1,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14,1,4.454347296253507,0,1,35,4,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,2.1972245773362196,0,1,11,33,0,0,1,0,0,0,0,0,0,0,0,0,0
6,0,1.9459101490553132,0,1,33,86,0,0,1,0,0,0,0,0,0,0,0,0,0
5,0,2.3978952727983707,0,1,18,50,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,3.044522437723423,0,0,104,43,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,3.8066624897703196,0,0,48,20,0,0,1,0,0,0,0,0,0,0,0,0,0
11,1,3.8066624897703196,0,0,70,27,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1,4.330733340286331,0,0,21,7,0,0,1,0,0,0,0,0,0,0,0,0,1
7,1,4.330733340286331,0,0,74,29,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,2.302585092994046,0,1,6,22,0,0,1,0,0,0,0,0,0,0,0,0,1
4,1,4.394449154672439,0,0,120,53,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1,4.672828834461906,0,1,9,3,0,0,1,0,0,0,0,0,0,0,0,0,2
2,1,5.564520407322694,0,0,9,3,0,0,1,0,0,0,0,0,0,0,0,0,2
2,1,4.30406509320417,0,0,11,6,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2.6390573296152584,0,0,2,10,0,0,1,0,0,0,0,0,0,0,0,0,2
2,0,3.258096538021482,0,0,6,17,0,0,1,0,0,0,0,0,0,0,0,0,0
7,1,3.713572066704308,0,0,27,8,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,2.9444389791664403,0,0,7,32,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,4.204692619390966,0,1,12,5,0,0,0,1,0,0,0,0,0,0,0,0,0
3,1,4.394449154672439,0,1,21,2,0,0,0,1,0,0,0,0,0,0,0,0,0
11,1,4.110873864173311,0,0,32,8,0,0,0,0,0,0,1,0,0,0,0,0,0
17,1,3.044522437723423,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16,1,3.332204510175204,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,3.332204510175204,0,1,8,3,0,0,0,1,0,0,0,0,0,0,0,0,0
3,1,4.143134726391533,0,1,173,16,1,0,1,0,0,0,0,0,0,0,0,0,2
9,1,3.58351893845611,0,1,83,6,1,0,1,0,0,0,0,0,0,0,0,0,2
6,1,3.58351893845611,0,0,55,1,1,0,1,0,0,0,0,0,0,0,0,0,1
5,1,3.4965075614664802,0,1,156,15,1,0,1,0,0,0,0,0,0,0,0,0,2
15,1,4.189654742026425,0,0,55,1,1,0,1,0,0,0,0,0,0,0,0,0,1
9,1,3.4965075614664802,0,1,140,14,1,0,1,0,0,0,0,0,0,0,0,0,2
5,1,3.58351893845611,0,0,103,11,1,0,1,0,0,0,0,0,0,0,0,0,2
7,1,3.828641396489095,0,0,87,10,1,0,1,0,0,0,0,0,0,0,0,0,0
18,1,3.4965075614664802,0,1,31,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,3.5553480614894135,0,1,131,16,0,1,1,0,0,0,0,0,0,0,0,0,0
3,0,2.9444389791664403,0,1,10,113,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,2.5649493574615367,0,0,15,137,0,1,1,0,0,0,0,0,0,0,0,0,0
4,1,3.970291913552122,0,1,126,9,0,1,1,0,0,0,0,0,0,0,0,0,2
11,0,2.833213344056216,0,1,1,54,0,1,1,0,0,0,0,0,0,0,0,0,1
2,1,3.044522437723423,0,0,167,15,0,1,1,0,0,0,0,0,0,0,0,0,2
4,1,3.713572066704308,0,1,126,9,0,1,1,0,0,0,0,0,0,0,0,0,2
13,1,3.6109179126442243,0,0,100,8,0,1,1,0,0,0,0,0,0,0,0,0,2
4,1,4.61512051684126,0,1,53,2,0,1,1,0,0,0,0,0,0,0,0,0,1
7,1,3.4011973816621555,0,1,71,3,0,1,1,0,0,0,0,0,0,0,0,0,2
2,1,3.4965075614664802,0,1,112,8,0,1,1,0,0,0,0,0,0,0,0,0,2
3,1,3.970291913552122,0,1,89,7,0,1,1,0,0,0,0,0,0,0,0,0,2
2,1,4.442651256490317,0,0,136,15,0,1,1,0,0,0,0,0,0,0,0,0,0
4,1,4.2626798770413155,0,0,65,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,4.77912349311153,0,0,157,16,0,1,1,0,0,0,0,0,0,0,0,0,0
3,1,4.532599493153256,0,1,175,18,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,3.9318256327243257,0,1,64,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,3.9318256327243257,0,1,78,2,0,1,1,0,0,0,0,0,0,0,0,0,0
16,1,3.9318256327243257,0,0,105,8,0,1,1,0,0,0,0,0,0,0,0,0,0
18,1,3.4657359027997265,0,1,73,2,0,1,1,0,0,0,0,0,0,0,0,0,0
6,1,4.110873864173311,0,0,173,19,0,1,1,0,0,0,0,0,0,0,0,0,2
2,0,2.4849066497880004,0,1,23,228,0,1,1,0,0,0,0,0,0,0,0,0,3
22,1,3.58351893845611,0,0,82,2,0,1,1,0,0,0,0,0,0,0,0,0,1
22,1,4.394449154672439,0,0,82,2,0,1,1,0,0,0,0,0,0,0,0,0,1
1,0,2.4849066497880004,0,1,31,254,0,1,1,0,0,0,0,0,0,0,0,0,3
1,1,4.110873864173311,0,0,253,32,0,1,1,0,0,0,0,0,0,0,0,0,3
2,0,1.791759469228055,0,0,14,150,0,1,1,0,0,0,0,0,0,0,0,0,2
2,1,2.772588722239781,0,1,201,21,0,1,1,0,0,0,0,0,0,0,0,0,3
1,1,4.04305126783455,0,0,252,30,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,4.2626798770413155,0,0,276,31,0,1,1,0,0,0,0,0,0,0,0,0,0
4,1,4.110873864173311,0,1,149,15,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,4.127134385045092,0,1,201,21,0,1,1,0,0,0,0,0,0,0,0,0,0
3,1,3.713572066704308,0,1,130,10,0,1,1,0,0,0,0,0,0,0,0,0,0
13,1,2.833213344056216,0,1,119,8,0,1,1,0,0,0,0,0,0,0,0,0,1
4,0,2.833213344056216,0,1,14,151,0,1,1,0,0,0,0,0,0,0,0,0,1
5,0,2.70805020110221,0,1,23,229,0,1,1,0,0,0,0,0,0,0,0,0,1
2,0,2.70805020110221,0,1,20,203,0,1,1,0,0,0,0,0,0,0,0,0,1
9,0,2.5649493574615367,0,0,1,82,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,2.995732273553991,0,1,31,253,0,1,1,0,0,0,0,0,0,0,0,0,1
15,1,5.303304908059076,0,0,83,2,0,1,1,0,0,0,0,0,0,0,0,0,0
4,1,3.258096538021482,0,0,84,2,0,1,1,0,0,0,0,0,0,0,0,0,0
3,1,3.970291913552122,0,0,160,14,0,1,1,0,0,0,0,0,0,0,0,0,0
6,1,4.0943445622221,0,0,212,28,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,4.110873864173311,0,1,186,23,0,1,1,0,0,0,0,0,0,0,0,0,0
22,1,4.624972813284271,0,1,76,4,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,3.8918202981106265,0,1,75,4,0,1,1,0,0,0,0,0,0,0,0,0,0
7,1,4.795790545596741,0,1,170,22,0,1,1,0,0,0,0,0,0,0,0,0,0
5,1,4.110873864173311,0,0,103,8,0,1,1,0,0,0,0,0,0,0,0,0,0
22,1,4.564348191467836,0,1,77,4,0,1,1,0,0,0,0,0,0,0,0,0,0
4,1,4.574710978503383,0,1,274,49,0,1,1,0,0,0,0,0,0,0,0,0,0
14,1,4.564348191467836,0,1,78,4,0,1,1,0,0,0,0,0,0,0,0,0,0
14,1,4.927253685157205,0,1,79,4,0,1,1,0,0,0,0,0,0,0,0,0,0
